ID_NODO_ORIGEN;ID_NODO_DESTINO;COORDENADA_X_x;COORDENADA_Y_x;COORDENADA_X_y;COORDENADA_Y_y
7097;3237;1208;58.0;58.0;57.0;59.0
7098;3238;209;77.0;33.0;77.0;39.0
7099;3238;4332;77.0;33.0;78.0;33.0
7100;3238;3238;77.0;33.0;77.0;33.0
7101;3238;3906;77.0;33.0;76.0;34.0
7102;3239;2721;73.0;19.0;73.0;14.0
7103;3239;3037;73.0;19.0;73.0;15.0
7104;3239;3104;73.0;19.0;73.0;20.0
7105;3239;3239;73.0;19.0;73.0;19.0
7106;3239;3533;73.0;19.0;74.0;20.0
7107;3240;3091;30.0;35.0;30.0;36.0
7108;3240;3379;30.0;35.0;31.0;35.0
7109;3240;3240;30.0;35.0;30.0;35.0
7110;3240;3403;30.0;35.0;30.0;31.0
7111;3240;4080;30.0;35.0;27.0;35.0
7112;3240;4238;30.0;35.0;26.0;35.0
7113;3241;2447;42.0;40.0;46.0;40.0
7114;3241;2976;42.0;40.0;42.0;36.0
7115;3241;4007;42.0;40.0;42.0;47.0
7116;3241;2878;42.0;40.0;44.0;40.0
7117;3242;3131;76.0;5.0;76.0;9.0
7118;3242;3242;76.0;5.0;76.0;5.0
7119;3243;3213;39.0;57.0;38.0;57.0
7120;3243;2827;39.0;57.0;36.0;57.0
7121;3243;3243;39.0;57.0;39.0;57.0
7122;3243;4220;39.0;57.0;38.0;56.0
7123;3243;4354;39.0;57.0;43.0;57.0
7124;3244;2994;16.0;50.0;15.0;50.0
7125;3244;3596;16.0;50.0;9.0;50.0
7126;3244;229;16.0;50.0;19.0;50.0
7127;3244;4357;16.0;50.0;16.0;44.0
7128;3245;2858;-27.0;115.0;-21.0;115.0
7129;3245;3245;-27.0;115.0;-27.0;115.0
7130;3246;2119;21.0;78.0;21.0;76.0
7131;3246;3946;21.0;78.0;21.0;77.0
7132;3246;3246;21.0;78.0;21.0;78.0
7133;3246;4496;21.0;78.0;17.0;78.0
7134;3247;3237;58.0;55.0;58.0;58.0
7135;3247;3247;58.0;55.0;58.0;55.0
7136;3247;3395;58.0;55.0;59.0;54.0
7137;3247;3898;58.0;55.0;59.0;56.0
7138;3247;3925;58.0;55.0;58.0;51.0
7139;3248;2296;47.0;21.0;50.0;21.0
7140;3248;22;47.0;21.0;47.0;18.0
7141;3248;2693;47.0;21.0;47.0;20.0
7142;3248;3248;47.0;21.0;47.0;21.0
7143;3248;4378;47.0;21.0;49.0;21.0
7144;3249;450;68.0;51.0;69.0;51.0
7145;3249;3418;68.0;51.0;68.0;47.0
7146;3249;2192;68.0;51.0;68.0;52.0
7147;3249;2274;68.0;51.0;67.0;51.0
7148;3250;58;96.0;39.0;96.0;42.0
7149;3250;3250;96.0;39.0;96.0;39.0
7150;3250;3331;96.0;39.0;100.0;39.0
7151;3250;3977;96.0;39.0;96.0;36.0
7152;3250;4471;96.0;39.0;99.0;39.0
7153;3251;3132;72.0;8.0;72.0;3.0
7154;3251;3356;72.0;8.0;73.0;8.0
7155;3251;3907;72.0;8.0;68.0;8.0
7156;3251;2375;72.0;8.0;72.0;9.0
7157;3252;2210;90.0;64.0;94.0;64.0
7158;3252;4334;90.0;64.0;90.0;58.0
7159;3252;4369;90.0;64.0;92.0;64.0
7160;3252;3252;90.0;64.0;90.0;64.0
7161;3252;3685;90.0;64.0;90.0;63.0
7162;3252;3790;90.0;64.0;90.0;67.0
7163;3252;4243;90.0;64.0;89.0;63.0
7164;3253;2895;62.0;57.0;60.0;57.0
7165;3253;3086;62.0;57.0;63.0;57.0
7166;3253;2194;62.0;57.0;64.0;57.0
7167;3253;3253;62.0;57.0;62.0;57.0
7168;3253;3450;62.0;57.0;62.0;54.0
7169;3253;3680;62.0;57.0;63.0;58.0
7170;3253;3835;62.0;57.0;62.0;60.0
7171;3253;4156;62.0;57.0;63.0;56.0
7172;3254;3170;67.0;12.0;67.0;15.0
7173;3254;3517;67.0;12.0;71.0;12.0
7174;3254;3965;67.0;12.0;67.0;8.0
7175;3254;2168;67.0;12.0;66.0;12.0
7176;3255;3218;95.0;32.0;95.0;35.0
7177;3255;3255;95.0;32.0;95.0;32.0
7178;3255;4124;95.0;32.0;95.0;33.0
7179;3255;4206;95.0;32.0;96.0;32.0
7180;3255;4377;95.0;32.0;96.0;33.0
7181;3255;4392;95.0;32.0;97.0;32.0
7182;3256;2921;51.0;33.0;51.0;37.0
7183;3256;3874;51.0;33.0;50.0;33.0
7184;3256;3938;51.0;33.0;51.0;40.0
7185;3256;4438;51.0;33.0;55.0;33.0
7186;3257;3230;73.0;58.0;73.0;65.0
7187;3257;3481;73.0;58.0;73.0;64.0
7188;3257;3257;73.0;58.0;73.0;58.0
7189;3257;3530;73.0;58.0;72.0;57.0
7190;3257;3545;73.0;58.0;70.0;58.0
7191;3257;3825;73.0;58.0;72.0;58.0
7192;3257;4344;73.0;58.0;72.0;59.0
7193;3258;2749;40.0;97.0;41.0;97.0
7194;3258;4452;40.0;97.0;40.0;91.0
7195;3258;2422;40.0;97.0;41.0;96.0
7196;3258;3064;40.0;97.0;37.0;97.0
7197;3259;3202;57.0;12.0;59.0;12.0
7198;3259;2139;57.0;12.0;56.0;13.0
7199;3259;3259;57.0;12.0;57.0;12.0
7200;3259;3282;57.0;12.0;56.0;12.0
7201;3260;500;86.0;45.0;79.0;45.0
7202;3260;3271;86.0;45.0;86.0;46.0
7203;3260;3260;86.0;45.0;86.0;45.0
7204;3260;3353;86.0;45.0;89.0;45.0
7205;3260;3391;86.0;45.0;86.0;42.0
7206;3261;2949;42.0;46.0;42.0;42.0
7207;3261;4395;42.0;46.0;42.0;53.0
7208;3261;68;42.0;46.0;43.0;46.0
7209;3261;3261;42.0;46.0;42.0;46.0
7210;3261;4007;42.0;46.0;42.0;47.0
7211;3262;2684;20.0;52.0;13.0;52.0
7212;3262;2430;20.0;52.0;19.0;53.0
7213;3262;3262;20.0;52.0;20.0;52.0
7214;3262;3726;20.0;52.0;24.0;52.0
7215;3263;3109;70.0;37.0;70.0;31.0
7216;3263;3679;70.0;37.0;69.0;37.0
7217;3263;3733;70.0;37.0;63.0;37.0
7218;3263;2622;70.0;37.0;72.0;37.0
7219;3264;2759;86.0;80.0;92.0;80.0
7220;3264;4182;86.0;80.0;86.0;76.0
7221;3264;3264;86.0;80.0;86.0;80.0
7222;3265;2791;78.0;27.0;78.0;20.0
7223;3265;2327;78.0;27.0;77.0;28.0
7224;3265;2629;78.0;27.0;78.0;24.0
7225;3265;2710;78.0;27.0;78.0;25.0
7226;3266;2922;79.0;51.0;77.0;51.0
7227;3266;2217;79.0;51.0;78.0;50.0
7228;3266;2552;79.0;51.0;80.0;52.0
7229;3266;3266;79.0;51.0;79.0;51.0
7230;3266;3646;79.0;51.0;75.0;51.0
7231;3267;2486;13.0;55.0;19.0;55.0
7232;3267;2370;13.0;55.0;13.0;56.0
7233;3267;3267;13.0;55.0;13.0;55.0
7234;3267;3660;13.0;55.0;13.0;58.0
7235;3268;2615;42.0;56.0;42.0;58.0
7236;3268;3337;42.0;56.0;48.0;56.0
7237;3268;3689;42.0;56.0;41.0;56.0
7238;3268;4220;42.0;56.0;38.0;56.0
7239;3269;3177;25.0;56.0;25.0;51.0
7240;3269;3392;25.0;56.0;31.0;56.0
7241;3269;3684;25.0;56.0;25.0;52.0
7242;3269;4327;25.0;56.0;26.0;56.0
7243;3270;3168;82.0;44.0;79.0;44.0
7244;3270;3278;82.0;44.0;82.0;49.0
7245;3270;3523;82.0;44.0;82.0;42.0
7246;3270;3270;82.0;44.0;82.0;44.0
7247;3270;3334;82.0;44.0;83.0;44.0
7248;3270;3561;82.0;44.0;82.0;43.0
7249;3270;3863;82.0;44.0;82.0;46.0
7250;3271;3260;86.0;46.0;86.0;45.0
7251;3271;3073;86.0;46.0;83.0;46.0
7252;3271;3271;86.0;46.0;86.0;46.0
7253;3271;3474;86.0;46.0;84.0;46.0
7254;3271;3863;86.0;46.0;82.0;46.0
7255;3271;4367;86.0;46.0;90.0;46.0
7256;3272;2646;36.0;90.0;36.0;88.0
7257;3272;2300;36.0;90.0;36.0;94.0
7258;3272;2414;36.0;90.0;37.0;90.0
7259;3272;2931;36.0;90.0;35.0;91.0
7260;3273;3033;73.0;63.0;78.0;63.0
7261;3273;3809;73.0;63.0;67.0;63.0
7262;3273;2325;73.0;63.0;74.0;62.0
7263;3273;3230;73.0;63.0;73.0;65.0
7264;3274;739;42.0;69.0;40.0;69.0
7265;3274;3400;42.0;69.0;45.0;69.0
7266;3274;4168;42.0;69.0;42.0;64.0
7267;3274;3274;42.0;69.0;42.0;69.0
7268;3274;3995;42.0;69.0;42.0;68.0
7269;3274;4042;42.0;69.0;41.0;69.0
7270;3275;2686;45.0;86.0;41.0;86.0
7271;3275;3518;45.0;86.0;45.0;83.0
7272;3275;3836;45.0;86.0;46.0;86.0
7273;3275;2312;45.0;86.0;45.0;85.0
7274;3276;2875;48.0;37.0;43.0;37.0
7275;3276;2271;48.0;37.0;48.0;34.0
7276;3276;3771;48.0;37.0;49.0;37.0
7277;3276;2492;48.0;37.0;48.0;36.0
7278;3277;2631;34.0;12.0;34.0;13.0
7279;3277;3780;34.0;12.0;34.0;14.0
7280;3277;2815;34.0;12.0;38.0;12.0
7281;3277;3277;34.0;12.0;34.0;12.0
7282;3278;3270;82.0;49.0;82.0;44.0
7283;3278;3863;82.0;49.0;82.0;46.0
7284;3278;2912;82.0;49.0;82.0;52.0
7285;3278;3278;82.0;49.0;82.0;49.0
7286;3278;3812;82.0;49.0;81.0;49.0
7287;3278;4403;82.0;49.0;81.0;48.0
7288;3279;2486;19.0;62.0;19.0;55.0
7289;3279;3154;19.0;62.0;19.0;64.0
7290;3279;3279;19.0;62.0;19.0;62.0
7291;3279;3381;19.0;62.0;19.0;63.0
7292;3280;3010;75.0;18.0;76.0;18.0
7293;3280;3682;75.0;18.0;75.0;22.0
7294;3280;3875;75.0;18.0;75.0;21.0
7295;3280;3818;75.0;18.0;69.0;18.0
7296;3281;2532;124.0;-11.0;126.0;-11.0
7297;3281;3471;124.0;-11.0;124.0;-18.0
7298;3281;3916;124.0;-11.0;124.0;-10.0
7299;3281;3281;124.0;-11.0;124.0;-11.0
7300;3281;3707;124.0;-11.0;125.0;-10.0
7301;3282;3202;56.0;12.0;59.0;12.0
7302;3282;3348;56.0;12.0;56.0;9.0
7303;3282;2139;56.0;12.0;56.0;13.0
7304;3282;3259;56.0;12.0;57.0;12.0
7305;3283;2318;23.0;54.0;22.0;54.0
7306;3283;4187;23.0;54.0;25.0;54.0
7307;3283;438;23.0;54.0;23.0;58.0
7308;3283;3099;23.0;54.0;24.0;53.0
7309;3284;1149;52.0;81.0;47.0;81.0
7310;3284;3429;52.0;81.0;58.0;81.0
7311;3284;2485;52.0;81.0;52.0;82.0
7312;3284;3284;52.0;81.0;52.0;81.0
7313;3284;4036;52.0;81.0;52.0;77.0
7314;3284;4057;52.0;81.0;52.0;84.0
7315;3285;2594;53.0;43.0;53.0;44.0
7316;3285;818;53.0;43.0;56.0;43.0
7317;3285;3699;53.0;43.0;52.0;43.0
7318;3285;4186;53.0;43.0;53.0;41.0
7319;3286;3004;88.0;52.0;83.0;52.0
7320;3286;3620;88.0;52.0;85.0;52.0
7321;3286;3748;88.0;52.0;89.0;52.0
7322;3286;3866;88.0;52.0;86.0;52.0
7323;3287;3080;31.0;70.0;31.0;76.0
7324;3287;2977;31.0;70.0;31.0;68.0
7325;3287;3208;31.0;70.0;31.0;67.0
7326;3287;3287;31.0;70.0;31.0;70.0
7327;3287;3979;31.0;70.0;33.0;70.0
7328;3287;4078;31.0;70.0;30.0;71.0
7329;3287;4359;31.0;70.0;31.0;66.0
7330;3288;3093;73.0;32.0;73.0;25.0
7331;3288;3834;73.0;32.0;73.0;29.0
7332;3288;658;73.0;32.0;73.0;27.0
7333;3288;3021;73.0;32.0;70.0;32.0
7334;3289;1378;92.0;13.0;90.0;13.0
7335;3289;3289;92.0;13.0;92.0;13.0
7336;3290;3226;79.0;57.0;79.0;56.0
7337;3290;3522;79.0;57.0;82.0;57.0
7338;3290;2354;79.0;57.0;76.0;57.0
7339;3290;1247;79.0;57.0;79.0;60.0
7340;3291;2112;52.0;85.0;52.0;87.0
7341;3291;4138;52.0;85.0;49.0;85.0
7342;3291;134;52.0;85.0;53.0;86.0
7343;3291;2485;52.0;85.0;52.0;82.0
7344;3292;2999;31.0;20.0;37.0;20.0
7345;3292;2937;31.0;20.0;38.0;20.0
7346;3292;3697;31.0;20.0;31.0;16.0
7347;3292;2792;31.0;20.0;31.0;24.0
7348;3293;2305;73.0;44.0;77.0;44.0
7349;3293;3468;73.0;44.0;73.0;40.0
7350;3293;2899;73.0;44.0;73.0;42.0
7351;3293;2449;73.0;44.0;69.0;44.0
7352;3294;2703;76.0;56.0;76.0;62.0
7353;3294;3294;76.0;56.0;76.0;56.0
7354;3294;3624;76.0;56.0;76.0;54.0
7355;3294;3848;76.0;56.0;75.0;56.0
7356;3294;4130;76.0;56.0;76.0;55.0
7357;3294;4242;76.0;56.0;77.0;57.0
7358;3295;2782;82.0;62.0;80.0;62.0
7359;3295;3295;82.0;62.0;82.0;62.0
7360;3295;3734;82.0;62.0;83.0;61.0
7361;3296;2828;60.0;36.0;60.0;38.0
7362;3296;4085;60.0;36.0;60.0;29.0
7363;3296;4329;60.0;36.0;64.0;36.0
7364;3296;2365;60.0;36.0;60.0;39.0
7365;3297;2600;112.0;25.0;107.0;25.0
7366;3297;3297;112.0;25.0;112.0;25.0
7367;3298;576;66.0;75.0;66.0;72.0
7368;3298;3513;66.0;75.0;66.0;82.0
7369;3298;3298;66.0;75.0;66.0;75.0
7370;3298;3985;66.0;75.0;62.0;75.0
7371;3298;4221;66.0;75.0;66.0;74.0
7372;3298;4269;66.0;75.0;64.0;75.0
7373;3299;2596;132.0;46.0;132.0;49.0
7374;3299;3299;132.0;46.0;132.0;46.0
7375;3299;3817;132.0;46.0;129.0;46.0
7376;3300;3141;64.0;61.0;62.0;61.0
7377;3300;2861;64.0;61.0;71.0;61.0
7378;3300;3984;64.0;61.0;64.0;66.0
7379;3300;2194;64.0;61.0;64.0;57.0
7380;3301;2467;83.0;50.0;79.0;50.0
7381;3301;3334;83.0;50.0;83.0;44.0
7382;3301;3661;83.0;50.0;83.0;56.0
7383;3301;2100;83.0;50.0;87.0;50.0
7384;3302;2846;95.0;20.0;95.0;17.0
7385;3302;2570;95.0;20.0;95.0;19.0
7386;3302;3302;95.0;20.0;95.0;20.0
7387;3302;3532;95.0;20.0;96.0;20.0
7388;3302;3594;95.0;20.0;95.0;24.0
7389;3303;2621;10.0;53.0;10.0;46.0
7390;3303;3354;10.0;53.0;10.0;60.0
7391;3303;3386;10.0;53.0;4.0;53.0
7392;3303;2270;10.0;53.0;9.0;53.0
7393;3304;3233;69.0;50.0;70.0;50.0
7394;3304;3766;69.0;50.0;76.0;50.0
7395;3304;2342;69.0;50.0;65.0;50.0
7396;3304;2725;69.0;50.0;69.0;54.0
7397;3305;2809;131.0;-2.0;131.0;3.0
7398;3305;2469;131.0;-2.0;131.0;1.0
7399;3305;3305;131.0;-2.0;131.0;-2.0
7400;3306;2685;76.0;83.0;78.0;83.0
7401;3306;2263;76.0;83.0;77.0;83.0
7402;3306;2411;76.0;83.0;76.0;85.0
7403;3306;3306;76.0;83.0;76.0;83.0
7404;3307;120;54.0;51.0;49.0;51.0
7405;3307;3434;54.0;51.0;54.0;44.0
7406;3307;3925;54.0;51.0;58.0;51.0
7407;3307;4230;54.0;51.0;54.0;49.0
7408;3307;3440;54.0;51.0;55.0;51.0
7409;3308;2374;28.0;69.0;28.0;70.0
7410;3308;3905;28.0;69.0;28.0;73.0
7411;3308;4428;28.0;69.0;23.0;69.0
7412;3308;4448;28.0;69.0;28.0;76.0
7413;3309;2967;84.0;27.0;84.0;30.0
7414;3309;2868;84.0;27.0;82.0;27.0
7415;3309;3309;84.0;27.0;84.0;27.0
7416;3309;3318;84.0;27.0;88.0;27.0
7417;3309;4023;84.0;27.0;84.0;24.0
7418;3310;2837;73.0;39.0;75.0;39.0
7419;3310;3310;73.0;39.0;73.0;39.0
7420;3310;3468;73.0;39.0;73.0;40.0
7421;3310;3649;73.0;39.0;72.0;40.0
7422;3310;3713;73.0;39.0;73.0;41.0
7423;3310;4262;73.0;39.0;74.0;40.0
7424;3311;3227;53.0;72.0;53.0;67.0
7425;3311;2525;53.0;72.0;53.0;73.0
7426;3311;2810;53.0;72.0;52.0;72.0
7427;3311;2865;53.0;72.0;52.0;71.0
7428;3312;2519;71.0;46.0;67.0;46.0
7429;3312;3760;71.0;46.0;69.0;46.0
7430;3312;3668;71.0;46.0;71.0;53.0
7431;3312;2228;71.0;46.0;71.0;49.0
7432;3313;2971;55.0;16.0;53.0;16.0
7433;3313;3650;55.0;16.0;55.0;23.0
7434;3313;3338;55.0;16.0;51.0;16.0
7435;3313;2778;55.0;16.0;55.0;14.0
7436;3314;2511;35.0;22.0;35.0;25.0
7437;3314;3117;35.0;22.0;35.0;19.0
7438;3314;2458;35.0;22.0;34.0;22.0
7439;3314;3314;35.0;22.0;35.0;22.0
7440;3315;2937;33.0;20.0;38.0;20.0
7441;3315;4067;33.0;20.0;33.0;14.0
7442;3315;2363;33.0;20.0;36.0;20.0
7443;3315;2738;33.0;20.0;33.0;23.0
7444;3316;2851;35.0;98.0;37.0;98.0
7445;3316;4159;35.0;98.0;35.0;103.0
7446;3316;2806;35.0;98.0;34.0;98.0
7447;3316;3055;35.0;98.0;31.0;98.0
7448;3317;3023;28.0;30.0;35.0;30.0
7449;3317;3362;28.0;30.0;28.0;23.0
7450;3317;3641;28.0;30.0;28.0;37.0
7451;3317;3317;28.0;30.0;28.0;30.0
7452;3317;3367;28.0;30.0;24.0;30.0
7453;3317;4450;28.0;30.0;28.0;31.0
7454;3318;2704;88.0;27.0;88.0;34.0
7455;3318;4360;88.0;27.0;88.0;26.0
7456;3318;2406;88.0;27.0;92.0;27.0
7457;3318;3309;88.0;27.0;84.0;27.0
7458;3319;3053;24.0;31.0;26.0;31.0
7459;3319;3367;24.0;31.0;24.0;30.0
7460;3319;3724;24.0;31.0;31.0;31.0
7461;3319;3062;24.0;31.0;29.0;31.0
7462;3320;2779;26.0;36.0;28.0;36.0
7463;3320;3053;26.0;36.0;26.0;31.0
7464;3320;3091;26.0;36.0;30.0;36.0
7465;3320;3320;26.0;36.0;26.0;36.0
7466;3320;3444;26.0;36.0;25.0;37.0
7467;3320;3490;26.0;36.0;26.0;32.0
7468;3321;2894;73.0;81.0;75.0;81.0
7469;3321;3580;73.0;81.0;70.0;81.0
7470;3321;3321;73.0;81.0;73.0;81.0
7471;3321;3819;73.0;81.0;71.0;81.0
7472;3322;2978;16.0;40.0;15.0;40.0
7473;3322;2541;16.0;40.0;16.0;43.0
7474;3322;2617;16.0;40.0;15.0;39.0
7475;3322;3322;16.0;40.0;16.0;40.0
7476;3322;4237;16.0;40.0;17.0;41.0
7477;3322;4348;16.0;40.0;20.0;40.0
7478;3323;2897;72.0;53.0;70.0;53.0
7479;3323;4344;72.0;53.0;72.0;59.0
7480;3323;2911;72.0;53.0;72.0;54.0
7481;3323;3323;72.0;53.0;72.0;53.0
7482;3323;3515;72.0;53.0;71.0;54.0
7483;3323;3530;72.0;53.0;72.0;57.0
7484;3323;4201;72.0;53.0;73.0;53.0
7485;3324;2296;50.0;26.0;50.0;21.0
7486;3324;3409;50.0;26.0;48.0;26.0
7487;3324;2786;50.0;26.0;50.0;23.0
7488;3324;2559;50.0;26.0;50.0;24.0
7489;3325;2790;43.0;29.0;43.0;24.0
7490;3325;3485;43.0;29.0;43.0;28.0
7491;3325;2577;43.0;29.0;44.0;29.0
7492;3325;2707;43.0;29.0;42.0;28.0
7493;3326;3041;26.0;73.0;19.0;73.0
7494;3326;3136;26.0;73.0;27.0;73.0
7495;3326;3326;26.0;73.0;26.0;73.0
7496;3326;3548;26.0;73.0;27.0;74.0
7497;3326;3905;26.0;73.0;28.0;73.0
7498;3327;2540;85.0;32.0;85.0;38.0
7499;3327;3879;85.0;32.0;90.0;32.0
7500;3327;4197;85.0;32.0;85.0;25.0
7501;3327;2387;85.0;32.0;86.0;31.0
7502;3328;2914;40.0;71.0;35.0;71.0
7503;3328;3556;40.0;71.0;46.0;71.0
7504;3328;2556;40.0;71.0;40.0;74.0
7505;3328;4183;40.0;71.0;44.0;71.0
7506;3329;3029;16.0;15.0;20.0;15.0
7507;3329;4458;16.0;15.0;13.0;15.0
7508;3329;3329;16.0;15.0;16.0;15.0
7509;3330;3204;39.0;92.0;39.0;90.0
7510;3330;2544;39.0;92.0;39.0;87.0
7511;3330;2714;39.0;92.0;39.0;95.0
7512;3330;722;39.0;92.0;39.0;94.0
7513;3331;2946;100.0;39.0;100.0;46.0
7514;3331;3250;100.0;39.0;96.0;39.0
7515;3331;3331;100.0;39.0;100.0;39.0
7516;3332;2566;42.0;24.0;35.0;24.0
7517;3332;2659;42.0;24.0;44.0;24.0
7518;3332;2707;42.0;24.0;42.0;28.0
7519;3332;2781;42.0;24.0;38.0;24.0
7520;3333;3110;43.0;98.0;44.0;98.0
7521;3333;951;43.0;98.0;50.0;98.0
7522;3333;3333;43.0;98.0;43.0;98.0
7523;3333;4407;43.0;98.0;44.0;97.0
7524;3334;3073;83.0;44.0;83.0;46.0
7525;3334;3301;83.0;44.0;83.0;50.0
7526;3334;3168;83.0;44.0;79.0;44.0
7527;3334;3270;83.0;44.0;82.0;44.0
7528;3335;2371;72.0;56.0;71.0;56.0
7529;3335;3226;72.0;56.0;79.0;56.0
7530;3335;3165;72.0;56.0;74.0;56.0
7531;3335;2838;72.0;56.0;70.0;56.0
7532;3336;3077;40.0;54.0;40.0;61.0
7533;3336;4355;40.0;54.0;41.0;54.0
7534;3336;2852;40.0;54.0;37.0;54.0
7535;3336;3336;40.0;54.0;40.0;54.0
7536;3337;3268;48.0;56.0;42.0;56.0
7537;3337;3689;48.0;56.0;41.0;56.0
7538;3337;3169;48.0;56.0;47.0;57.0
7539;3337;3337;48.0;56.0;48.0;56.0
7540;3337;3826;48.0;56.0;47.0;56.0
7541;3338;2971;51.0;16.0;53.0;16.0
7542;3338;4200;51.0;16.0;45.0;16.0
7543;3338;3313;51.0;16.0;55.0;16.0
7544;3338;3338;51.0;16.0;51.0;16.0
7545;3338;3376;51.0;16.0;48.0;16.0
7546;3338;4239;51.0;16.0;50.0;16.0
7547;3339;2742;53.0;75.0;53.0;70.0
7548;3339;2525;53.0;75.0;53.0;73.0
7549;3339;2980;53.0;75.0;54.0;75.0
7550;3339;3339;53.0;75.0;53.0;75.0
7551;3339;3796;53.0;75.0;57.0;75.0
7552;3340;2236;50.0;79.0;45.0;79.0
7553;3340;3451;50.0;79.0;50.0;82.0
7554;3340;4061;50.0;79.0;51.0;79.0
7555;3340;2187;50.0;79.0;50.0;78.0
7556;3341;2226;44.0;63.0;40.0;63.0
7557;3341;4039;44.0;63.0;44.0;65.0
7558;3341;3156;44.0;63.0;48.0;63.0
7559;3341;3341;44.0;63.0;44.0;63.0
7560;3342;3029;20.0;13.0;20.0;15.0
7561;3342;2924;20.0;13.0;20.0;14.0
7562;3342;3211;20.0;13.0;20.0;10.0
7563;3342;3342;20.0;13.0;20.0;13.0
7564;3343;2736;33.0;97.0;39.0;97.0
7565;3343;3846;33.0;97.0;26.0;97.0
7566;3343;2806;33.0;97.0;34.0;98.0
7567;3343;3064;33.0;97.0;37.0;97.0
7568;3344;349;27.0;78.0;27.0;84.0
7569;3344;2803;27.0;78.0;27.0;75.0
7570;3344;2941;27.0;78.0;27.0;79.0
7571;3344;3344;27.0;78.0;27.0;78.0
7572;3345;2426;13.0;27.0;20.0;27.0
7573;3345;3964;13.0;27.0;6.0;27.0
7574;3345;3345;13.0;27.0;13.0;27.0
7575;3345;3729;13.0;27.0;17.0;27.0
7576;3345;3940;13.0;27.0;14.0;27.0
7577;3345;4097;13.0;27.0;13.0;31.0
7578;3346;2569;8.0;68.0;13.0;68.0
7579;3346;3351;8.0;68.0;6.0;68.0
7580;3346;2607;8.0;68.0;4.0;68.0
7581;3346;2856;8.0;68.0;8.0;65.0
7582;3347;719;104.0;64.0;103.0;64.0
7583;3347;3148;104.0;64.0;104.0;70.0
7584;3347;2170;104.0;64.0;104.0;62.0
7585;3347;2372;104.0;64.0;104.0;61.0
7586;3348;3282;56.0;9.0;56.0;12.0
7587;3348;4289;56.0;9.0;62.0;9.0
7588;3348;4304;56.0;9.0;52.0;9.0
7589;3348;2139;56.0;9.0;56.0;13.0
7590;3349;3098;33.0;43.0;30.0;43.0
7591;3349;3349;33.0;43.0;33.0;43.0
7592;3349;3960;33.0;43.0;33.0;45.0
7593;3349;4322;33.0;43.0;33.0;42.0
7594;3349;4505;33.0;43.0;32.0;44.0
7595;3350;3051;96.0;10.0;89.0;10.0
7596;3350;4295;96.0;10.0;101.0;10.0
7597;3350;3350;96.0;10.0;96.0;10.0
7598;3351;2607;6.0;68.0;4.0;68.0
7599;3351;3346;6.0;68.0;8.0;68.0
7600;3351;3351;6.0;68.0;6.0;68.0
7601;3351;3929;6.0;68.0;5.0;68.0
7602;3352;2717;79.0;39.0;79.0;33.0
7603;3352;2328;79.0;39.0;79.0;40.0
7604;3352;3352;79.0;39.0;79.0;39.0
7605;3352;3397;79.0;39.0;79.0;41.0
7606;3353;2536;89.0;45.0;84.0;45.0
7607;3353;4523;89.0;45.0;89.0;39.0
7608;3353;3260;89.0;45.0;86.0;45.0
7609;3353;3353;89.0;45.0;89.0;45.0
7610;3353;3591;89.0;45.0;89.0;41.0
7611;3353;4336;89.0;45.0;89.0;47.0
7612;3354;3303;10.0;60.0;10.0;53.0
7613;3354;4432;10.0;60.0;13.0;60.0
7614;3354;3354;10.0;60.0;10.0;60.0
7615;3355;2630;54.0;41.0;58.0;41.0
7616;3355;3160;54.0;41.0;54.0;38.0
7617;3355;3355;54.0;41.0;54.0;41.0
7618;3355;3810;54.0;41.0;54.0;42.0
7619;3355;4186;54.0;41.0;53.0;41.0
7620;3355;4493;54.0;41.0;53.0;40.0
7621;3356;3251;73.0;8.0;72.0;8.0
7622;3356;3757;73.0;8.0;69.0;8.0
7623;3356;2375;73.0;8.0;72.0;9.0
7624;3356;3356;73.0;8.0;73.0;8.0
7625;3356;4000;73.0;8.0;75.0;8.0
7626;3356;4050;73.0;8.0;74.0;8.0
7627;3357;2323;109.0;73.0;109.0;67.0
7628;3357;3357;109.0;73.0;109.0;73.0
7629;3357;3933;109.0;73.0;108.0;73.0
7630;3357;4081;109.0;73.0;109.0;71.0
7631;3358;2417;81.0;71.0;88.0;71.0
7632;3358;2948;81.0;71.0;81.0;70.0
7633;3358;2554;81.0;71.0;82.0;70.0
7634;3358;3358;81.0;71.0;81.0;71.0
7635;3358;4501;81.0;71.0;80.0;70.0
7636;3359;2690;135.0;34.0;135.0;30.0
7637;3359;3746;135.0;34.0;142.0;34.0
7638;3359;2645;135.0;34.0;135.0;33.0
7639;3359;3359;135.0;34.0;135.0;34.0
7640;3360;2890;36.0;87.0;36.0;93.0
7641;3360;2646;36.0;87.0;36.0;88.0
7642;3360;3360;36.0;87.0;36.0;87.0
7643;3360;4099;36.0;87.0;37.0;87.0
7644;3361;2726;29.0;68.0;27.0;68.0
7645;3361;4394;29.0;68.0;29.0;74.0
7646;3361;4474;29.0;68.0;33.0;68.0
7647;3361;4478;29.0;68.0;29.0;65.0
7648;3362;3317;28.0;23.0;28.0;30.0
7649;3362;3362;28.0;23.0;28.0;23.0
7650;3362;4469;28.0;23.0;26.0;23.0
7651;3362;4476;28.0;23.0;27.0;24.0
7652;3363;2816;35.0;57.0;35.0;60.0
7653;3363;3587;35.0;57.0;32.0;57.0
